rank_number,address,balance,perc,cumulative_perc
248,0x90299ec59b94398a3a31a795bc585f743d0e5cc9,300.0,0.000179740104613,0.9904941693347126
248,0x37ec0203c1cc3cb574c4144d490f770b86e3b557,300.0,0.000179740104613,0.9906739094393257
250,0x6fd155b9d52f80e8a73a8a2537268602978486e2,285.7725334242538,0.0001712159501773,0.9908451253895032
251,0xf9903c5d11e8f4bfebcf02747d53319e9c4a10c6,272.3590899082603,0.0001631795043747,0.991008304893878
252,0x19c4e72f327ccc3b47e6749dcc3920dc232c8ddf,267.4832086464676,0.0001602581996811,0.9911685630935592
253,0xceacc735c67217101abd0ffb46661c42dec366a8,263.54623547660805,0.0001578994264498,0.991326462520009
254,0xc0ac93abb5539769edac951d9ebd5bcbfb854b0f,250.6267735451049,0.0001501589416527,0.9914766214616618
255,0xe0144fa05a0d32b5b1de10ccee7211616b3e3ef0,245.91455745214063,0.0001473356942744,0.9916239571559362
256,0x83e57888cd55c3ea1cfbf0114c963564d81e318d,244.4790523157072,0.0001464756347964,0.9917704327907326
257,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,244.40448480285,0.0001464309588878,0.9919168637496204
258,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,240.9479861779968,0.0001443600541398,0.9920612238037604
259,0x32cefb2dc869bbfe636f7547cda43f561bf88d5a,239.9681459640134,0.0001437729988645,0.9922049968026248
260,0xf9c171fb0480fac34289cc5791519fec1d7978c3,238.888499375,0.0001431261462284,0.9923481229488532
261,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,236.7075688483834,0.0001418194772917,0.9924899424261452
262,0xbcae3f1ab2ac4a82d199720be78c5a32bb144e8b,235.91259810376096,0.0001413431835423,0.9926312856096876
263,0x1d921dff757610fbdb0073479e12c0a07d382677,222.2807546562134,0.0001331758869846,0.992764461496672
264,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,216.0829505820165,0.000129462573809,0.9928939240704812
265,0x68f272fcaae074cb33e68d88a32c325ed0df8379,210.0,0.0001258180732291,0.9930197421437104
266,0x07dea0c0c2d50ed66cb9d1d110e21f5b9c26184b,208.04436163746345,0.0001246463844162,0.9931443885281266
267,0xeebc0ff65baeafbd971ff01b0e28aabd379936ad,200.42,0.0001200783725551,0.9932644669006816
268,0x5c95fed053997f30b7aa69979c208a5d15479f5d,200.0,0.0001198267364087,0.9933842936370904
269,0xe5f470e376554fb613a43fde223e40a3bb338765,199.05889480703755,0.0001192628885892,0.9935035565256798
270,0x3e31155a1c17c9f85e74828447aec412090a4622,194.28333827900684,0.0001164016918228,0.9936199582175026
271,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,189.09018185045477,0.0001132902968903,0.9937332485143928
272,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,184.50684384261132,0.0001105442647136,0.9938437927791066
273,0xc2fb4b3ea53e10c88d193e709a81c4dc7aec902e,184.11184852710468,0.0001103076097158,0.9939541003888224
274,0x80a8c828673b928db79e47ec1b0cad5a7d71deea,184.0753246211293,0.0001102857270136,0.994064386115836
275,0xe7dc0ecc39160f1535a77b43989fa327936108c5,181.43183900568732,0.0001087019257434,0.9941730880415796
276,0x52fa3cd7c8926cf515a454658a27d710cf447b2f,180.6882922004752,0.0001082564418082,0.9942813444833878
277,0xd0ef3a2ae7fb496c0897400f1be46693b6183b0a,180.6045142649824,0.0001082062476252,0.9943895507310132
278,0x1308d923e02c38492962d75c26e487ffcdce821c,178.4204209998298,0.0001068976837853,0.9944964484147985
279,0x2769e63ebc6cf6e9803ed87aea125eb596a38f95,177.60840289744954,0.0001064111763898,0.9946028595911884
280,0x2982e755b58dbbb1df8240748f8976eb0cd8a3b5,176.09815750526732,0.0001055063375072,0.9947083659286956
281,0xffc02940b6f297bb3aaca6d790f65c1d28e891f7,174.9758270776424,0.0001048339115456,0.9948131998402412
282,0x5832834966933bec942bb06a3b55dd1176cbddd2,173.90685116993563,0.000104193452074,0.9949173932923152
283,0x6f4a8930ef9c175ec0f3f63a97686d5c505e0e32,170.7461338775618,0.0001022997598847,0.9950196930522
284,0x1be3505328880f1f204c664d430a9d2817d9d4cc,170.38792976569815,0.0001020851477363,0.9951217781999364
285,0x033e64537940e0602e8f27f571d93904c0009486,168.73406000000003,0.0001010942586539,0.9952228724585904
286,0xca63608615de005339652c0eca93c5836eb0c2bd,166.52179219919188,9.976881450079968e-05,0.9953226412730912
287,0x9542225b26ae10b4c47625d75da5123d838b30d8,165.19052427873828,9.89712070498318e-05,0.995421612480141
288,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,164.89955049646818,9.879687485628218e-05,0.9955204093549972
289,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,163.39216930215824,9.7893752011092e-05,0.9956183031070084
290,0xf0da4128a4ed2ed3ffe5d8618a6e002f338b8e52,159.11684003931077,9.533225824789348e-05,0.9957136353652564
291,0x6b6c5652d7cb8fcb470213912381bca77183e641,158.71023435579994,9.508864708759178e-05,0.995808724012344
292,0x05a45e7416c77c822e24e9679af29d1f07589b40,158.21899932947952,9.479433163752364e-05,0.9959035183439814
293,0xb1a1225bcf9408f4a8c980f1858734ecb0d537b9,157.50042336259585,9.43638085726566e-05,0.995997882152554
294,0x328713d71ce23228d35263ca760984753d08bb59,156.6678856391663,9.386500718097806e-05,0.996091747159735
295,0x9f55abf3a9b3ab9401131db5961a1845545dbd47,149.7446128648286,8.971704127189697e-05,0.996181464201007
296,0xed2ef70e8b1ebf95bdfd7ba692454143b2a8263b,149.69179591266243,8.968539685687132e-05,0.9962711495978638
297,0x76efa04a76d4662ee3544ac40bbecbe0cd196ad4,148.0,8.867178494245158e-05,0.9963598213828062
298,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,146.77714671911383,8.793913235367517e-05,0.99644776051516
299,0x760c7b2403a9ee72e704b35adecf94e3d42a9d4f,145.0,8.687438389632081e-05,0.9965346348990562
300,0xb943626070bf44232174769fd1e8a233da7686de,141.00705579417922,8.448207653209278e-05,0.9966191169755884
301,0x405bb3cdf23833bb27bad6629b7cd4f01688235f,138.1121231821641,8.274762489698809e-05,0.9967018646004854
302,0x14edc14b3886b2c8068bdef3fb8c05bf07a21c2c,135.69406237968727,8.129888322499486e-05,0.9967831634837104
303,0xe3181f4596509af72d684d89947df309f41f65ff,127.82400267040622,7.658366537347039e-05,0.9968597471490838
304,0xe621a0b2d4f837fa2a4d15059dae91ea8d9aa9ac,126.48628929493368,7.578219623330456e-05,0.996935529345317
305,0x7136fbddd4dffa2369a9283b6e90a040318011ca,122.47485653024744,7.33788117507278e-05,0.9970089081570678
306,0x33878e070db7f70d2953fe0278cd32adf8104572,120.8544589760862,7.240797699772874e-05,0.9970813161340656
307,0x6844d559655f8fb1b8644624c9e84217137c9788,120.21110867898034,7.202252416537987e-05,0.9971533386582307
308,0x457ea659aaabd496550264c6d9d6351666f2fb4b,118.5688604653716,7.103859794633095e-05,0.9972243772561772
309,0x8fdc1f4191a1d6b35117e475ccf6ad1fb4485248,116.91482539130126,7.004760982217395e-05,0.9972944248659994
310,0x9390fa8656a161442928b442300358d82bec28b0,113.6041332,6.806406261948664e-05,0.9973624889286188
311,0xd2bc5cb641ae6f7a880c3dd5aee0450b5210be23,111.27548030550604,6.666888823660701e-05,0.9974291578168556
312,0x46d79ec988a2f603477e81ff2c0c7edef3901145,107.37156959790046,6.432992383998989e-05,0.9974934877406956
313,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,106.9412242293965,6.40720894348077e-05,0.9975575598301304
314,0xdf0259238271427c469abc18a2cb3047d5c12466,103.26830709775146,6.187152106988421e-05,0.9976194313512
315,0x3b067af83f540cb827825a6ee5480441a4237e77,102.16338606243008,6.12095256616247e-05,0.9976806408768616
316,0xedb892bbd19188cd2def63249d6a657ac6f98935,100.60666108777914,6.027683929563287e-05,0.9977409177161574
317,0x9fe5829435eb70d4a3c51f8df130f6aad3475efa,100.50640229626168,6.021677087671377e-05,0.997801134487034
318,0xf386b1f376a776fcfe7a686d04319f4e7177665c,100.21329249091804,6.004115891979516e-05,0.997861175645954
319,0x8758e5741de847363dd2715a62431cc0cbda4ca6,100.09557030404808,5.997062759251752e-05,0.9979211462735464
320,0x47b2c37ffee6e8d71ef9dfbe84ee596571885492,99.99,5.990737686753874e-05,0.997981053650414
321,0x28499c2115299beff0c07fe7574ce7222d891c76,94.58431832712628,5.666865090291435e-05,0.9980377223013168
322,0x3e95bf6df91a0593333f550b6e1485299dfb86be,86.92072407966567,5.207713346374519e-05,0.9980897994347808
323,0xd1a317989c846e42f64128daebd975f857068a8c,86.39852411712694,5.1764265877426325e-05,0.998141563700658
324,0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,86.15910647202313,5.162082270216908e-05,0.9981931845233604
325,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,85.97295814958537,5.15092949723407e-05,0.9982446938183326
326,0x884ff907d5fb8bae239b64aa8ad18ba3f8196038,81.85741640606918,4.9043535293943744e-05,0.9982937373536264
327,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,81.79545589732514,4.900641266619864e-05,0.9983427437662928
328,0xc19a8a1e9f2059138a3d11a7335fd215694e088a,81.27589271037792,4.869512486094864e-05,0.9983914388911536
329,0xcaff17d5c7c349be300e93cbaf56bc868ef75982,76.06416129052,4.5572601025546894e-05,0.9984370114921792
330,0x33dcb3ec1918b6913c00954d8f40bfc04a5cfd20,74.0,4.433589247122579e-05,0.9984813473846504
331,0x82d41c07c20437d8398a2c5d62a03c64c7235f45,70.76236195951587,4.2396114470906135e-05,0.9985237434991212
332,0x4d64152d23260f399af956c6a777740cfc263d1c,69.97469939240241,4.1924199296863545e-05,0.998565667698418
333,0x62edaac42add454ebf7f228f50ec8093ea446176,68.07731271558882,4.078741103092376e-05,0.9986064551094492
334,0xfe96d1ed2a4c9e60e0e3030609af0361a515169e,68.07130455886188,4.0783811341861655e-05,0.998647238920791
335,0x82487122c146965ce3cc7f1fa16512f08af8b616,67.99950550647087,4.074079411123539e-05,0.9986879797149022
336,0x2cecb3b75bc8dfb22725ff657062c47d6ddd4629,65.3948803769343,3.918027546703287e-05,0.9987271599903692
337,0x320c338bcf70baaae26e96201c33b48105bc62c2,64.72089774994183,3.877646977408946e-05,0.9987659364601432
338,0x269ceb186ae90b062cff495465b1eb7fc2fee9fd,64.34805603381842,3.855308774388899e-05,0.9988044895478873
339,0xd054c5ebf6ab2302b63c4fb30d78d5a2c5996b58,63.74472129429074,3.8191609579890967e-05,0.9988426811574672
340,0xcaa271e642bdb4c63ebbabf52b4040b12526e6c9,61.31746163730899,3.673735656432762e-05,0.9988794185140314
341,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,59.402063626,3.5589777101233095e-05,0.9989150082911328
342,0xe64113140960528f6af928d7ca4f45d192286a7a,54.710522905997735,3.277891703520069e-05,0.998947787208168
343,0x1f9e7984eddb135ab6d6f354e229970bb332dcc4,51.21923929355541,3.0687171429419664e-05,0.9989784743795972
344,0xde2be7c9c542c55a7a77489a3a7745493988947f,50.48043725292471,3.024453024251528e-05,0.9990087189098398
345,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,50.00000607311824,2.9956687740789285e-05,0.9990386755975804
346,0x7b5635e98844f6f47619a5582fa3531a0d263c38,50.0,2.995668410217959e-05,0.9990686322816827
346,0x5584e380c5ba129ccb5c1ce89c2e9d66881f4800,50.0,2.995668410217959e-05,0.999098588965785
348,0xa4c1bc63983bcdaf93659b1aa66bbcb8c1a65544,47.56162484998822,2.849577142034944e-05,0.9991270847372054
349,0x58c67b6fc7b96f7f83e023e2beb7f641febc6270,45.36825600226609,2.7181650266533964e-05,0.9991542663874718
350,0x4b7c0da1c299ce824f55a0190efb13663442fa2c,45.13264294768134,2.704048654960307e-05,0.9991813068740214
351,0x3e64874d23fe0ba34ad023bc2478bb9da07f460c,40.3385768502346,2.416820007667945e-05,0.999205475074098
352,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,38.77783771793217,2.323310869363357e-05,0.9992287081827916
353,0xa7c2981dad6496882f51f338fb811783c477e605,38.238195531893865,2.2909790883726392e-05,0.9992516179736756
354,0x7688660055967db4d0b68d4e0cc3a43b2a5f044b,37.36374879,2.23858803875045e-05,0.999274003854063
354,0x1745a4549c94cedd7501721d6fd105639541097a,37.36374879,2.23858803875045e-05,0.9992963897344505
356,0x813f5a155cb033fbca32388334d7111251a02b63,36.90724049107731,2.211237088948749e-05,0.99931850210534
357,0xec3de6e05f3c5a0b8304488be1f114ed0104e10d,33.658834341,2.0166141352018625e-05,0.999338668246692
358,0xec415d97af1834e5d2a5ceb444d030cd582ab594,33.62815698821457,2.0147761516688936e-05,0.9993588160082086
359,0x7735f817ac266ec4385e3c38df96082dd632895b,32.889868853398326,1.9705428228067385e-05,0.9993785214364368
360,0xf1458cd0973528b4b4d7331c163fb52cdb11028c,32.78528617226192,1.964276922124014e-05,0.999398164205658
361,0x4246c2afb5b4061cc5392f77541ecda853b0b10f,32.54644367170936,1.9499670634455582e-05,0.9994176638762924
362,0x721ba19c32051fd8e851a74958c52936516c7fdc,31.846873623,1.908053465532493e-05,0.9994367444109478
363,0x3e0cf03f718520f30300266dcf4db50ba12d3331,31.53428943087488,1.8893254937348382e-05,0.9994556376658852
364,0xfbc56be13c23c18b6864d062e413da3c7e0f74fb,30.641894683081077,1.835859118626632e-05,0.9994739962570712
365,0xfe99402763531258875949d449db20157b77ec5c,30.24339394,1.811983596876705e-05,0.99949211609304
366,0x7f3eb18e46bc6350722f981e8750de6d0655509a,28.37965258,1.7003205745373317e-05,0.9995091192987856
367,0xf48d4780a886900c263e72d475b1d8b0c7e5a987,27.70406246161561,1.6598436950193414e-05,0.9995257177357356
368,0x88f5b00db5b39070a3a80ffada765b9cf8c2584b,27.046804856655736,1.6204651781282652e-05,0.999541922387517
369,0x1e8ee48d0621289297693fc98914da2efdce1477,26.900993365720822,1.611729120583455e-05,0.9995580396787228
370,0x42fc62b9e79209b74ef9ee746498242a572e174d,25.361441954968097,1.5194894100414864e-05,0.9995732345728232
371,0xea5f027482561b25ca3e5a5498cbd1e979932774,25.113897852773476,1.5046582090998825e-05,0.9995882811549144
372,0x5d28fe1e9f895464aab52287d85ebff32b351674,24.822107409703023,1.4871760608456896e-05,0.9996031529155228
373,0x83ac2bb284930f4a9acfffb7cfb0dc0c92b5ab97,23.297934074756952,1.3958577026217997e-05,0.999617111492549
374,0x91bfd8a63e1ae35aaaf44420a169f46dce74d138,22.71128358571456,1.3607094958645351e-05,0.9996307185875076
375,0x792f7327beeecb1638fcdb97d57ed710829465e2,21.97536942380026,1.3166183997149613e-05,0.9996438847715048
376,0xa66e832f8c1c51282a944a899587d4b26902296d,21.415,1.2830447800963518e-05,0.9996567152193058
377,0x4fb0d2f859925710650d7ffc06c4d6bac2a76b6e,21.273084678815536,1.2745421552043871e-05,0.9996694606408578
378,0x16204069922fc4242fbbc5c664970c9601015865,20.31954522660177,1.2174123949065208e-05,0.9996816347648068
379,0x128b7e7f0bfa7cda46bb4728a0da88dbaa095026,19.839891440684276,1.188674721020231e-05,0.9996935215120172
380,0x7ace0b7a0cfb2980aa25310af5c2602144d58db2,19.12393261739597,1.1457792164213992e-05,0.9997049793041812
381,0x9d123aa9846fc9404dc7d6bd48f16ac769d64f3a,18.68187444546349,1.1192940223986625e-05,0.9997161722444052
382,0x82bac30ece2279650724b6b69ccb10cd0865dd70,18.655672737957005,1.1177241898492436e-05,0.9997273494863036
383,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,18.3133791898,1.0972162304645365e-05,0.9997383216486084
384,0x9f082e184259d2f7089df5ced36679bb88bfe123,17.952554990321048,1.0755980373441108e-05,0.9997490776289818
385,0xf8a798764a7c12e031b05c0f4acde7a950ef71a0,17.21203907177773,1.0312312344552358e-05,0.9997593899413264
386,0x6c3850f04b48817557afab3c79015c3e86d6d0e5,17.001165520937523,1.0185970897591858e-05,0.999769575912224
387,0x0dfb07cf6d50cb92bd3bdefffded691189b9344c,14.483427461750598,8.677509223769909e-06,0.9997782534214478
388,0xfab71618c291d0363b5c6a4a5784cb829deb4a38,14.17721348739906,8.49404611782347e-06,0.9997867474675656
389,0xe77e4c796faedee124a490a2f02ab17be383fbed,14.070589662606968,8.430164193082213e-06,0.9997951776317586
390,0xfc58f4dec2dfbb61f633ae4b7676028a626b443c,13.881595895704413,8.316931661634596e-06,0.9998034945634202
391,0xb0ccf43ada6cbaa26dcf4907117b496d49f74242,13.326271237265876,7.984217954294717e-06,0.9998114787813746
392,0x491ffc953e1ab2751817ff90a5f32694a4841474,12.8130899884933,7.676753783161873e-06,0.9998191555351578
393,0x2f9e113434aebdd70bb99cb6505e1f726c578d6d,12.503658075404944,7.4913627017314545e-06,0.9998266468978596
394,0x2c9200b41d2af97868f6e458400640969f324afe,12.030716442943824,7.208007440083317e-06,0.9998338549052996
395,0xbc856f539ef84944c75d1e1383e2113b90b00595,11.04511503621996,6.617500440245504e-06,0.9998404724057398
396,0x423d60df46d885ffcea367a4efd776ef3cd53032,10.873916784968456,6.514929801613767e-06,0.9998469873355414
397,0xc70c7f140d095381bfe45c9de8f16f7548547832,10.674363904869086,6.395370949797428e-06,0.9998533827064912
398,0xae7f11378daba3757e9d7691be04285938be35b5,10.30947157923806,6.176751667192662e-06,0.9998595594581584
399,0x96bdad64f1436005ad9ca93ea5a157949b5c5bec,10.223873271521049,6.125466837913468e-06,0.9998656849249964
400,0x5ce077c8615e75c3abb64ab2b6561cf5324bc2a9,10.179836990183238,6.099083218532039e-06,0.9998717840082147
401,0x8c55acd4477e1ef76401e7ff5fd3eb37925d29c3,9.925127169299367,5.946477985693221e-06,0.9998777304862004
402,0x15a2cf25b43050379be6220143ae467962f1cbf4,9.900615463737823,5.931792197286966e-06,0.999883662278398
403,0xcdaeb3bce9df386b574f2aefb06b9a2a156835b4,9.082108177458046,5.441396913078654e-06,0.9998891036753108
404,0x104e4d9e51a045c90802f75272a4b91df916f01d,8.939458343177446,5.355930592623209e-06,0.9998944596059036
405,0xba0e393d0d47ae81a22f27d68bac043bb64ddb31,6.242351418800259,3.740002990155838e-06,0.9998981996088936
406,0xdec0ded0606b7d0560adebd6c3a919a671db4d66,6.191802099814949,3.7097171905473736e-06,0.9999019093260842
407,0x8df46d8bb10d79f89e00e0a6859327f7189c45de,6.13065219240782,3.673080221365915e-06,0.9999055824063056
408,0x73278a12a96b95b37ba35149a958fb8e02f35f5a,6.020237330349104,3.606926958508342e-06,0.999909189333264
409,0xadf34dcf407f15653aff0d1ce2d09612949bcca3,6.00424699256436,3.5973466085542475e-06,0.9999127866798728
410,0x49fe1f832ea70c207b6e555e160dc2df51c00107,5.786658081351494,3.466981763007427e-06,0.9999162536616356
411,0x27abc2b0dfb20c0314748efad0826266b99d2be0,5.67979102921818,3.40295411257365e-06,0.9999196566157484
412,0x7926dad04fe7c482425d784985b5e24aea03c9ff,5.55999273328893,3.331178918431011e-06,0.9999229877946668
413,0x1acea492e78dc5d2ba007ff0a68f55dc4bb05ee9,5.164799603200605,3.0944054032828605e-06,0.99992608220007
414,0x6814a5e9d556c834aec5293ed80748cd0f58bd14,5.027078301261667,3.0118919325563468e-06,0.9999290940920026
415,0x7267db34b6072080923f92e626c2fc5da91ff25b,5.0,2.995668410217959e-06,0.9999320897604128
416,0x8e8fcb51a955afd4d208bb18d54385b2fc7d1123,4.87047280264365,2.9180643035410616e-06,0.9999350078247164
417,0x986e92868a27548a31e88f7692e746cd7e86f39a,4.6349770050215895,2.776970839205964e-06,0.9999377847955556
418,0xbacc12d6fc38c8edc957a9200accf6f06ba84b93,4.534898669033506,2.717010537272628e-06,0.9999405018060928
419,0xe1f00d978fe9ea074bf2eebb8b30b54c6bc8af1c,4.397143137727041,2.6344765585791145e-06,0.9999431362826512
420,0x58a6552ccb091f9a2fc6c062344e653779a7db45,4.395838700306397,2.6336950261842888e-06,0.9999457699776776
421,0x407b68d75d0b874e40eb864289388503ef5cc382,4.355741197897028,2.6096712619250112e-06,0.9999483796489396
422,0x7601a873a53e367e2a0462c4a0e30e59374f5db8,3.8845826648371777,2.327384315186606e-06,0.9999507070332546
423,0x262b4f07e42bbc33f597fcf0d854e9dafaf3d469,3.669931548936833,2.1987796017624665e-06,0.9999529058128565
424,0x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,3.662071665765613,2.194070481017661e-06,0.9999550998833372
425,0xb7562f12e41c762cecda99d62bd6eac7b0c3b4c1,3.6180708093074103,2.167708085874787e-06,0.9999572675914232
426,0x2bf034eccebc8cd60dab9c249b6c2996dcb7d8ec,3.61160120316438,2.1638319269249413e-06,0.9999594314233502
427,0x285832da8a9388db611f0304778418ae9e62d234,3.1027130786998507,1.85893991116625e-06,0.9999612903632612
428,0x7d3bf2cb39f5ceeeca91ecc8201dc01616ad089f,2.9245039313266674,1.7521688085267057e-06,0.9999630425320698
429,0x577330c3ab28b6ea0797d1552ea9edeb067c912c,2.8267833424486293,1.6936211123007387e-06,0.9999647361531822
430,0x970f31ffc1429c75b0bc56c42e92a58198e858cf,2.735982162,1.6392190667246469e-06,0.9999663753722488
431,0x151a64570e4997739458455ba4ab5a535fd2e306,2.627903462188654,1.574465477356191e-06,0.9999679498377262
432,0x15ecd31318fa645b6496f1f21b22ebfe3ad0c865,2.480963829450477,1.486428994155634e-06,0.9999694362667204
433,0x1fcabba469b151df83a6a72cdd1113c154f7a402,2.4008377026671317,1.4384227327880364e-06,0.9999708746894532
434,0x8a35d1eb766f4f0cb3bb34760b7628f3e04c1c0d,2.386549351669292,1.4298621004443696e-06,0.9999723045515536
435,0x590d24003d5ec516502db08e01421ba56a5cd611,2.092221653,1.25352046261322e-06,0.9999735580720164
436,0xb525f6b3b5efcc0c54582de2f08d890f7793e3e4,2.0,1.1982673640871836e-06,0.9999747563393804
436,0xfb2e9d1c95dcd5665ee230352d9973263f822f8a,2.0,1.1982673640871836e-06,0.9999759546067444
438,0x363cd931403c4a7251e064bd26e7542ea9699f5c,1.8755507940073612,1.1237056530734126e-06,0.9999770783123976
439,0x9b2d6e2d5ef25c0454abaa392fcd9796e05567c9,1.737787548408003,1.0411670524871932e-06,0.99997811947945
440,0x80e7041b85488c0aa64eb9c3e6c326209f5954de,1.7277131903729657,1.035131165263436e-06,0.9999791546106152
441,0x0e950e75b652878e6a3d3ecb6e5797452a918a05,1.72370727059264,1.032731083795478e-06,0.999980187341699
442,0x89a4a16c04f39ed35bb9539d50048845b3c1713d,1.72339806862775,1.0325458304837584e-06,0.9999812198875296
443,0xcbfe8790c588dba594830f0f12c85f6d78c5d70e,1.7203310977226516,1.0307083049126663e-06,0.9999822505958345
444,0xf9c86cab4db95d685c570cffd2c288bdc1d9cb3a,1.704683873065064,1.0213335255898026e-06,0.99998327192936
445,0x2f1f672c7a55679cb3acbf9aacfb55b61738b045,1.6424396638679089,9.840409233476197e-07,0.9999842559702834
446,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,1.6140876638179362,9.670542851643791e-07,0.9999852230245686
447,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,1.4039409153407036,8.411482899797263e-07,0.9999860641728586
448,0xa00259e66c0fddaf98d0c49033b01dfbded225bd,1.4,8.387871548610285e-07,0.9999869029600136
449,0xee6593620e6743c1b5290397da9d693a2f6afa8a,1.1526813682832462,6.906102324025868e-07,0.999987593570246
450,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,1.144189412,6.855224153668522e-07,0.9999882790926612
451,0xe882c0cbb836c34447dc58f74c08f373a6d37cd8,1.0191416188165283,6.106020706054133e-07,0.999988889694732
452,0xe89c2545e4e05a79d21351cdeeda4651ca48debc,1.011994160257272,6.06319787441552e-07,0.9999894960145194
453,0x9b04a9eee500302980a117f514bc2de0fd1f683d,1.0089958902951222,6.045234229193685e-07,0.9999901005379422
454,0xdc8cd7cf5c9bf25aedaf9c01bf3f992354f95081,1.0007126625634977,5.995606621893148e-07,0.9999907000986044
455,0x4beae88bfa81f623ca87f7efb42bfed76466bdc4,0.9596019831030468,5.749298694328609e-07,0.9999912750284738
456,0x9ef53569800e203c20200256cf134abc675bc8e1,0.9367933794485938,5.612644667430956e-07,0.9999918362929406
457,0x076d1faa88ee180a4cf83afc4379112727fc7a4a,0.8637393546370812,5.174953398696702e-07,0.9999923537882806
458,0xd5288ed50a195017e5b30595f65091a7767817a4,0.8384604078940266,5.0234987142932e-07,0.999992856138152
459,0x8321926c8aae281ef9d8520a772eb1d94a9ec6dd,0.836,5.008757581884427e-07,0.9999933570139102
460,0xf64c845ac5b14cf8dd500b3ecd4cc57cd414c391,0.8047006358,4.821232548696734e-07,0.9999938391371652
461,0x41143b6ec3329d60adfb7761192f00a8e9ed83ff,0.7852175951246193,4.704503089724274e-07,0.999994309587474
462,0x4d53016e20c8615bfdef02f3a13f969b9a0ec031,0.7707493755410921,4.617819113007336e-07,0.9999947713693852
463,0x516cafd745ec780d20f61c0d71fe258ea765222d,0.6756578900564159,4.048093994713048e-07,0.9999951761787848
464,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,0.6439741866345207,3.858266255793675e-07,0.9999955620054104
465,0x136d54e730ad568cf49f8d7b8d36e1b079f37e1e,0.6250708372212505,3.745009922424384e-07,0.9999959365064024
466,0x57b00c981363c67b11e07eaa71364bf20e8025fe,0.5743774623022107,3.441288838719778e-07,0.9999962806352864
467,0xd3888a7e6d6a05c6b031f05ddaf3d3dcab92fc5b,0.5164390016740839,3.094160006239105e-07,0.9999965900512868
468,0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,0.51427421676757,3.081190050720385e-07,0.999996898170292
469,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,0.467834572066483,2.8029544974948005e-07,0.9999971784657418
470,0xab368cc17b7de9071907428a6fe3c2ed8347abc5,0.3458957277222334,2.072377809533694e-07,0.9999973857035228
471,0xfcf7174841d19af02e59b89e6d2eedc3b4007243,0.3441746566804087,2.062066293230224e-07,0.999997591910152
472,0xeb2865c3324c0839ef657fc080128fcf440b9a91,0.3441744603968204,2.0620651172291339e-07,0.9999977981166638
473,0x068cd36905e1b27c1e988dbe45a886491a589793,0.3441742641134837,2.062063941229551e-07,0.999998004323058
474,0x26849c34fccb6313198b6a87832f229e69b65239,0.3441740678303984,2.062062765231475e-07,0.9999982105293344
475,0x70f815368be4ab2b0f01293e03fe7ef545d474b7,0.3441738715475647,2.0620615892349065e-07,0.9999984167354932
476,0x921a20719e59375925cfe20b485638cc110f995d,0.3441736752649826,2.062060413239845e-07,0.9999986229415346
477,0x8d04b6f1ad76a3d8f70c9644b86049d49537e73b,0.3441734789826521,2.0620592372462914e-07,0.9999988291474584
478,0xb2cfc9688f2d7e4ce84a249cb29e8a82ec292885,0.344173282700573,2.0620580612542443e-07,0.9999990353532644
479,0x5c414c2fd2e132e3b0b5c0988cc7027b4b800542,0.3441730864187456,2.062056885263704e-07,0.9999992415589528
480,0xe077b943bd4209ed07f93395f76412f60de6b606,0.3140870380498476,1.8818012358897094e-07,0.9999994297390764
481,0x2dd3d3b07bc822aa9bef925f06fabacd23e7022a,0.0751982329438641,4.5053794186829066e-08,0.9999994747928708
482,0x55e44dde847a63a00df5ef9d2396d845405648b7,0.0707054147964101,4.2361995507392655e-08,0.999999517154866
483,0xbec643bd5b7f5e9190617ca4187ef0455950c51c,0.069187,4.145226205954999e-08,0.9999995586071282
484,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,0.053293,3.192963131714914e-08,0.9999995905367596
485,0x7a3190dcf1797630df096bc0c3c2cc1d264e21bb,0.0525213575342681,3.1467314325434e-08,0.9999996220040738
